tau,TAMSD_free
4.2,9.24902864744
4.25,9.415679712524245
4.3,9.58309032682614
4.3500000000000005,9.750789791974983
4.4,9.919574237655919
4.45,10.089283292799971
4.5,10.259722629103937
4.55,10.4306374163397
4.6000000000000005,10.602496895793614
4.65,10.775203577013059
4.7,10.948298329431594
4.75,11.121724616731019
4.800000000000001,11.296089502080774
4.8500000000000005,11.47114591241564
4.9,11.646807489027202
4.95,11.823392786696347
5.0,12.000445704716233
5.050000000000001,12.177909932328388
5.1000000000000005,12.35588035635222
5.15,12.534229166233656
5.2,12.71317737281299
5.25,12.893163687930839
5.300000000000001,13.073808871307635
5.3500000000000005,13.255113018396035
5.4,13.436511959620058
5.45,13.6183395937003
5.5,13.801189798799275
5.550000000000001,13.984456435658347
5.6000000000000005,14.168336632635098
5.65,14.35277323270908
5.7,14.537671959095379
5.75,14.722981558294414
5.800000000000001,14.908500272250224
5.8500000000000005,15.093994036969887
5.9,15.28024090664906
5.95,15.467053978096398
6.0,15.653915615412563
6.050000000000001,15.840990322607983
6.1000000000000005,16.0279656198568
6.15,16.215171254621385
6.2,16.40236446636647
6.25,16.58960399214668
6.300000000000001,16.77719787346043
6.3500000000000005,16.96502699098077
6.4,17.15314607948743
6.45,17.34129460388439
6.5,17.52930610518098
6.550000000000001,17.717567240736987
6.6000000000000005,17.90558313437889
6.65,18.093262048877264
6.7,18.280592968712654
6.75,18.467601743366075
6.800000000000001,18.653995915844643
6.8500000000000005,18.84047257813742
6.9,19.026450676299593
6.95,19.21238212348856
7.0,19.39827257492588
7.050000000000001,19.583910672124127
7.1000000000000005,19.769483670056992
7.15,19.95458417913641
7.2,20.13967207725754
7.25,20.32515949660467
7.300000000000001,20.5104334648743
7.3500000000000005,20.69547823598773
7.4,20.88099997915206
7.45,21.06595822360661
7.5,21.250350618744847
7.550000000000001,21.43488616213506
7.6000000000000005,21.61916293037923
7.65,21.803987713197305
7.7,21.98856661507847
7.75,22.172916156980662
7.800000000000001,22.35736549957288
7.8500000000000005,22.541869755769227
7.9,22.726595213409503
7.95,22.9107303299773
8.0,23.094454623939026
8.05,23.277927440040123
8.1,23.461437107889612
8.15,23.64506563898464
8.200000000000001,23.82828220314977
8.25,24.011736253815073
8.3,24.19482438853323
8.35,24.377577876403564
8.4,24.560348860468967
8.450000000000001,24.74328664743212
8.5,24.925866684565094
8.55,25.108052738456905
8.6,25.2896429413895
8.65,25.471323849622234
8.700000000000001,25.65284437409452
8.75,25.834533469002846
8.8,26.017120012915342
8.85,26.199112016824877
8.9,26.380565506774595
