tau,TAMSD_with_walls
51.550000000000004,29.085330562457656
51.6,29.061628292325928
51.650000000000006,29.03818325944645
51.7,29.015825539134408
51.75,28.99332532988061
51.800000000000004,28.970795051563268
51.85,28.947858261263438
51.900000000000006,28.925044968186892
51.95,28.902516656286597
52.0,28.880616474565855
52.050000000000004,28.85878265607819
52.1,28.838057494992306
52.150000000000006,28.817797278952252
52.2,28.798227295098343
52.25,28.778279239444224
52.300000000000004,28.758360262684093
52.35,28.739079058421282
52.400000000000006,28.72027046712008
52.45,28.70237014438484
52.5,28.685094883201305
52.550000000000004,28.66923075498057
52.6,28.653952996238253
52.650000000000006,28.639229759815255
52.7,28.62446511025209
52.75,28.610148701564164
52.800000000000004,28.596468479369673
52.85,28.583259237348013
52.900000000000006,28.569684801403795
52.95,28.556743469468856
53.0,28.544416615475797
53.050000000000004,28.532019640035408
53.1,28.5198608432626
53.150000000000006,28.508124483862506
53.2,28.496199896831868
53.25,28.48414032695256
53.300000000000004,28.472960794084827
53.35,28.462448430041842
53.400000000000006,28.45218403876899
53.45,28.442128822915794
53.5,28.432437111228264
53.550000000000004,28.422557799710482
53.6,28.413392955768547
53.650000000000006,28.40366725241312
53.7,28.394107802437
53.75,28.384370152221617
53.800000000000004,28.37450768683381
53.85,28.364822491537033
53.900000000000006,28.35576007619464
53.95,28.34702163434669
54.0,28.339188979292697
54.050000000000004,28.331265993893147
54.1,28.32227590743638
54.150000000000006,28.31260802250193
54.2,28.30315049417821
54.25,28.29376504664502
54.300000000000004,28.284005970373993
54.35,28.274485394440056
54.400000000000006,28.26482194458954
54.45,28.25497586584316
54.5,28.24470447933699
54.550000000000004,28.2338801450639
54.6,28.22295758697204
54.650000000000006,28.2119256821206
54.7,28.201682850737196
54.75,28.19151675858268
54.800000000000004,28.180882801013794
54.85,28.16951746050409
54.900000000000006,28.158832551037506
54.95,28.14871237630931
55.0,28.138371167864886
55.050000000000004,28.127607916209136
55.1,28.11716463371218
55.150000000000006,28.107344218136845
55.2,28.098417192713775
55.25,28.08973067977488
55.300000000000004,28.08096932121989
55.35,28.072607685608016
55.400000000000006,28.06416544817076
55.45,28.05534248459978
55.5,28.046801988673447
55.550000000000004,28.037520211623157
55.6,28.028353069653292
55.650000000000006,28.01932260204618
55.7,28.01013784803157
55.75,28.000087921152005
55.800000000000004,27.989923007538327
55.85,27.979349748321063
55.900000000000006,27.968857372129722
55.95,27.95931851462303
56.0,27.94924373792774
56.050000000000004,27.939124524216428
56.1,27.928715607895338
56.150000000000006,27.918526702423783
56.2,27.90840848862728
56.25,27.898227161924414
56.300000000000004,27.888057352425907
56.35,27.877371602980535
56.400000000000006,27.86768981219769
56.45,27.858315003906075
56.5,27.849101448323623
56.550000000000004,27.840315780934315
56.6,27.83201025404861
56.650000000000006,27.82404968992657
56.7,27.815855251690223
56.75,27.807764420891598
56.800000000000004,27.79962796652048
56.85,27.79096779725681
56.900000000000006,27.7832403192575
56.95,27.776548015159566
57.0,27.769344764332367
57.050000000000004,27.761615298213435
57.1,27.754214824907315
57.150000000000006,27.74700767654135
57.2,27.74038171354474
57.25,27.73472408158571
57.300000000000004,27.729352646754727
57.35,27.72422004449573
57.400000000000006,27.719615436639604
57.45,27.714287659281478
57.5,27.710296248537876
57.550000000000004,27.7073060319147
57.6,27.70418000160766
57.650000000000006,27.700920630295858
57.7,27.698102178545014
57.75,27.69620515983909
57.800000000000004,27.69496985457321
57.85,27.694872104141055
57.900000000000006,27.696416187026276
57.95,27.698581685213266
58.0,27.701702528810372
58.050000000000004,27.705886026193088
58.1,27.710132911414416
58.150000000000006,27.715127297413638
58.2,27.72102886999145
58.25,27.727303240855658
58.300000000000004,27.73445877960961
58.35,27.74246340140591
58.400000000000006,27.749921411943493
58.45,27.757896072765423
58.5,27.76603280477566
58.550000000000004,27.774847615296487
58.6,27.784013206054418
58.650000000000006,27.794650616807424
58.7,27.805675752532945
58.75,27.81710114944855
58.800000000000004,27.828459607775894
58.85,27.839985292589084
58.900000000000006,27.85222634624147
58.95,27.86451964575593
59.0,27.87758690891867
59.050000000000004,27.890490239626168
59.1,27.90363934559691
59.150000000000006,27.916988434006118
59.2,27.931001903778395
59.25,27.945076072102317
59.300000000000004,27.960332023197772
59.35,27.97498938776345
59.400000000000006,27.98943340110571
59.45,28.004045311015265
59.5,28.01848149192191
59.550000000000004,28.03357687638671
59.6,28.04953681130287
59.650000000000006,28.064965760233584
59.7,28.080514833149376
59.75,28.096027053072543
59.800000000000004,28.112130869389873
59.85,28.12845667259734
59.900000000000006,28.145018749682524
59.95,28.16250735436947
60.0,28.18014928400968
60.050000000000004,28.19870138003473
60.1,28.218259657667232
60.150000000000006,28.238959378653874
60.2,28.260880755988975
60.25,28.283412993725733
60.300000000000004,28.307053450037053
60.35,28.33135627233179
60.400000000000006,28.356344335946417
60.45,28.382025506805768
60.5,28.4085229141186
60.550000000000004,28.43591621553134
60.6,28.463223817077925
60.650000000000006,28.490511178448227
60.7,28.517930209387416
60.75,28.5456517799478
60.800000000000004,28.57399637593527
60.85,28.602602354818515
60.900000000000006,28.630994488482244
60.95,28.660828605405943
61.0,28.691600233680386
61.050000000000004,28.722996358928803
61.1,28.75490951491833
61.150000000000006,28.787559890940198
61.2,28.82109389410667
61.25,28.855528413171655
61.300000000000004,28.891528179036985
61.35,28.928486381192688
61.400000000000006,28.965630195074162
61.45,29.00303193314337
61.5,29.041236602352186
61.550000000000004,29.079602598821822
61.6,29.119248616813174
61.650000000000006,29.159686994178458
61.7,29.199924062972126
61.75,29.2409631938292
61.800000000000004,29.282433174878562
61.85,29.324119840027258
61.900000000000006,29.36576244629698
61.95,29.407777642986677
62.0,29.450560428949267
62.050000000000004,29.493580958245765
62.1,29.53718281403419
62.150000000000006,29.581309726678864
62.2,29.626079099584633
62.25,29.671174443262704
62.300000000000004,29.717276130065727
62.35,29.764305206331958
62.400000000000006,29.811584978780207
62.45,29.859133700434
62.5,29.90669757637171
62.550000000000004,29.954868720400714
62.6,30.003646793567235
62.650000000000006,30.052754763688423
62.7,30.102701559455557
62.75,30.153382946957482
62.800000000000004,30.20441272958241
62.85,30.255909838174485
62.900000000000006,30.307231878009993
62.95,30.358697868612115
63.0,30.411148351241128
63.050000000000004,30.46377250409264
63.1,30.516258484950665
63.150000000000006,30.56856089554572
63.2,30.621813171998323
63.25,30.674923764175727
63.300000000000004,30.727490916777295
63.35,30.780279092711897
63.400000000000006,30.832913245571465
63.45,30.88535516583997
63.5,30.938016487522045
63.550000000000004,30.99060613974362
63.6,31.04320569212402
63.650000000000006,31.095133831484393
63.7,31.14702971155315
63.75,31.1988459990986
63.800000000000004,31.25023120443658
63.85,31.30089581240554
63.900000000000006,31.35191567286443
63.95,31.4022888538151
64.0,31.45259246606347
64.05,31.502581080122916
64.10000000000001,31.55308781801639
64.15,31.603782856538217
64.2,31.654473970001614
64.25,31.70507985724885
64.3,31.754833828590048
64.35000000000001,31.8047899490201
64.4,31.85409984891006
64.45,31.902720528555296
64.5,31.951543877155707
64.55,32.000415198015006
64.60000000000001,32.04890338081067
64.65,32.09713039439135
64.7,32.14550930030536
64.75,32.19395731316044
64.8,32.24227397819235
64.85000000000001,32.29012639985366
64.9,32.338113436963646
64.95,32.38529249244223
65.0,32.43273923252335
65.05,32.47985138504724
65.10000000000001,32.52754374541428
65.15,32.57537507321948
65.2,32.62308313477707
65.25,32.67111960512215
65.3,32.71990333852265
65.35000000000001,32.76952834291031
65.4,32.81943066211214
65.45,32.86960151376026
65.5,32.92014055580635
65.55,32.97092665419304
65.60000000000001,33.02200476703573
65.65,33.074112718544804
65.7,33.12631038643113
65.75,33.178553251658954
65.8,33.231328312943646
65.85000000000001,33.28426733595721
65.9,33.33704799058763
65.95,33.38973691090949
66.0,33.44186337842128
66.05,33.49385498365522
66.10000000000001,33.54585551870354
66.15,33.59792386199798
66.2,33.65015996705546
66.25,33.7029058542777
66.3,33.75463499956636
66.35000000000001,33.80612202415094
66.4,33.85733195362938
66.45,33.908170712153876
66.5,33.9587370290085
66.55,34.008997988955734
66.60000000000001,34.058963894234914
66.65,34.10916498616974
66.7,34.159342905568586
66.75,34.209202464670916
66.8,34.259137616415835
66.85000000000001,34.30889307372336
66.9,34.35754074702132
66.95,34.405322789314724
67.0,34.45260567842843
67.05,34.499587118812066
67.10000000000001,34.546116457658414
67.15,34.59159682013733
67.2,34.63614812426272
67.25,34.67998833703091
67.3,34.722933797291105
67.35000000000001,34.76505285948862
67.4,34.80747508824243
67.45,34.84854402114464
67.5,34.888785653128984
67.55,34.92869348690342
67.60000000000001,34.96805286724511
67.65,35.00758034913438
67.7,35.04644596128492
67.75,35.083911052479586
67.8,35.12055010832512
67.85000000000001,35.15559307312424
67.9,35.19076996177496
67.95,35.22607136604777
68.0,35.2607113127665
68.05,35.294132590970605
68.10000000000001,35.32619014142546
68.15,35.35729285017908
68.2,35.38751488649474
68.25,35.416775729439614
68.3,35.44644204585787
68.35000000000001,35.47543988681364
68.4,35.50336375381679
68.45,35.53075191782044
68.5,35.55678182204994
68.55,35.582056758038355
68.60000000000001,35.60655316311286
68.65,35.63053733187494
68.7,35.65331545967344
68.75,35.67494060261797
68.8,35.695299100063124
68.85000000000001,35.71558887358314
68.9,35.73553295711565
68.95,35.75504543882368
69.0,35.774221587087645
69.05,35.7927092653538
69.10000000000001,35.81075060572821
69.15,35.828540731722775
69.2,35.84585129253062
69.25,35.8619007193093
69.3,35.87801569465898
69.35000000000001,35.89352337149617
69.4,35.908372831242964
69.45,35.923255112124465
69.5,35.93736620360072
69.55,35.95098919306304
69.60000000000001,35.964240331487545
69.65,35.977446128725816
69.7,35.98994093377686
69.75,36.00231844874066
69.8,36.013939036841066
69.85000000000001,36.025508967315545
69.9,36.03671570452855
69.95,36.04772294261248
70.0,36.05878171329191
70.05,36.07020226024064
70.10000000000001,36.0815967230041
70.15,36.092225155467375
70.2,36.10299656570986
70.25,36.11339942083552
70.3,36.12420858620567
70.35000000000001,36.13411251654449
70.4,36.14352275790753
70.45,36.15379890981151
70.5,36.16349109633552
70.55,36.1728633797855
70.60000000000001,36.181946133401695
70.65,36.19066487969699
70.7,36.19921538178591
70.75,36.207074835262645
70.8,36.214569895989634
70.85000000000001,36.221575389107535
70.9,36.22885477573464
70.95,36.23605747713133
71.0,36.2434402759238
71.05,36.251422134824594
71.10000000000001,36.259621148294954
71.15,36.26739827630668
71.2,36.275519410159575
71.25,36.284693728407646
71.3,36.293870974920445
71.35000000000001,36.30330485877428
71.4,36.3131194311983
71.45,36.32368562089379
71.5,36.33490201230579
71.55,36.346194109648735
71.60000000000001,36.357655823391255
71.65,36.369052954329845
71.7,36.38077716404615
71.75,36.39225598196895
71.8,36.403988901418046
71.85000000000001,36.41538693329962
71.9,36.42674033661373
71.95,36.43754967415265
72.0,36.4483221302973
72.05,36.45999831047757
72.10000000000001,36.4708513383479
72.15,36.481353266912855
72.2,36.491630210472486
72.25,36.5019557103314
72.3,36.51238956537561
72.35000000000001,36.522427222845295
72.4,36.53257308885641
72.45,36.54229756038355
72.5,36.551897222198654
72.55,36.56178434349976
72.60000000000001,36.57173720798055
72.65,36.58148252287622
72.7,36.59139028606547
72.75,36.6010821783095
72.8,36.610333266131285
72.85000000000001,36.6193282664612
72.9,36.62829675364944
72.95,36.63708094227424
73.0,36.645808233347914
73.05,36.65333629707642
73.10000000000001,36.65978672605579
73.15,36.666169836469805
73.2,36.67178527851855
73.25,36.67643291491838
73.3,36.68127950340106
73.35000000000001,36.685172804224266
73.4,36.68886710621382
73.45,36.69272106632461
73.5,36.69681727085162
73.55,36.70087783677957
73.60000000000001,36.70442232427144
73.65,36.70790311364504
73.7,36.710674154909924
73.75,36.713786918774105
73.8,36.71674929061685
73.85000000000001,36.7191926202786
73.9,36.7216698918411
73.95,36.72352910061998
74.0,36.72551579607697
74.05,36.72688483773467
74.10000000000001,36.72753193543587
74.15,36.72805197346151
74.2,36.727865850514824
74.25,36.726820722303394
74.3,36.725715489040695
74.35000000000001,36.72386284830896
74.4,36.721139809492264
74.45,36.71833375353301
74.5,36.71415618465962
74.55,36.70887957965356
74.60000000000001,36.7028506283255
74.65,36.69663813270503
74.7,36.68940315370826
74.75,36.68197335077346
74.8,36.674163172589445
74.85000000000001,36.66557688445991
74.9,36.657046361609325
74.95,36.6477139537294
75.0,36.63792565798267
75.05,36.62723488975004
75.10000000000001,36.616218248108844
75.15,36.60426225712465
75.2,36.59137760430057
75.25,36.577669362876534
75.3,36.56279466545213
75.35000000000001,36.54686357236372
75.4,36.52988042720276
75.45,36.51161151885859
75.5,36.49270828362902
75.55,36.47295582732264
75.60000000000001,36.45253215705156
75.65,36.43153572724629
75.7,36.40950324111804
75.75,36.38633073505141
75.8,36.362050763441815
75.85000000000001,36.336317755608476
75.9,36.30993057887443
75.95,36.282827996011505
76.0,36.25425417142373
76.05,36.22406458643443
76.10000000000001,36.192884664714235
76.15,36.1606785624647
76.2,36.128008011466605
76.25,36.09535794799222
76.3,36.06255484255852
76.35000000000001,36.02907622127694
76.4,35.99446012277655
76.45,35.95980050568186
76.5,35.92468903468386
76.55,35.88878307594338
76.60000000000001,35.852849253225685
76.65,35.816214836537355
76.7,35.779474388219974
76.75,35.74241265596672
76.80000000000001,35.705714468788315
76.85000000000001,35.66841042935475
76.9,35.63138453632378
76.95,35.594357889635965
77.0,35.556511203979184
77.05000000000001,35.51762463436998
77.10000000000001,35.47837870995546
77.15,35.43878140347621
77.2,35.39944612068476
77.25,35.36000786344228
77.30000000000001,35.320414172425515
77.35000000000001,35.280951843413604
77.4,35.2415177589247
77.45,35.201742574910824
77.5,35.16077453045765
77.55000000000001,35.11978010116753
77.60000000000001,35.07943821234693
77.65,35.03906044862045
77.7,34.99861879723149
77.75,34.95888733716365
77.80000000000001,34.91907000785301
77.85000000000001,34.87894805406962
77.9,34.83804204586612
77.95,34.79753680442593
78.0,34.75656498038757
78.05000000000001,34.716048474455505
78.10000000000001,34.674438350513235
78.15,34.632113985475485
78.2,34.589417052753056
78.25,34.54559709136931
78.30000000000001,34.50148432641218
78.35000000000001,34.45665578869144
78.4,34.411730348973954
78.45,34.36579531784363
78.5,34.319292848941366
78.55000000000001,34.272219528044744
78.60000000000001,34.22583949435963
78.65,34.17861280501826
78.7,34.130760836463516
78.75,34.08409910578024
78.80000000000001,34.03784262477198
78.85000000000001,33.99116013244353
78.9,33.94513834875228
78.95,33.89998070365444
79.0,33.855558203289746
79.05000000000001,33.81088592771111
79.10000000000001,33.76630075628332
79.15,33.721797486530356
79.2,33.67816717074376
79.25,33.63418283934389
79.30000000000001,33.58949962499128
79.35000000000001,33.545397288323336
79.4,33.50099198957304
79.45,33.4574141552103
79.5,33.414705622771145
79.55000000000001,33.37241399804116
79.60000000000001,33.33022832528016
79.65,33.288613852804374
79.7,33.24689366985662
79.75,33.20513019816911
79.80000000000001,33.16353445865831
79.85000000000001,33.12262141103391
79.9,33.08234334887126
79.95,33.0436284787172
80.0,33.00367158957254
80.05000000000001,32.96330800745844
80.10000000000001,32.92311454335379
80.15,32.88240614888258
80.2,32.84168550533797
80.25,32.80091918351871
80.30000000000001,32.759336974188514
80.35000000000001,32.71827452945187
80.4,32.676669301640565
80.45,32.6359862203256
80.5,32.59507386313462
80.55000000000001,32.553460556949965
80.60000000000001,32.512196540778575
80.65,32.470264842382285
80.7,32.429729823787746
80.75,32.38960085148593
80.80000000000001,32.35043688303063
80.85000000000001,32.31128219437188
80.9,32.27242192127034
80.95,32.233508721570814
81.0,32.195096801543734
81.05000000000001,32.15764332837582
81.10000000000001,32.11949989675532
81.15,32.08122683478634
81.2,32.04299662378002
81.25,32.005135105688765
81.30000000000001,31.968203189927166
81.35000000000001,31.93228466750303
81.4,31.897473869426573
81.45,31.86263392878328
81.5,31.827771307882802
81.55000000000001,31.7942788022065
81.60000000000001,31.762870107117646
81.65,31.731058122124583
81.7,31.700583052320848
81.75,31.669308954203384
81.80000000000001,31.638102205975372
81.85000000000001,31.607904256826945
81.9,31.577851437819024
81.95,31.549495204880348
82.0,31.522444348642345
82.05000000000001,31.49565560686018
82.10000000000001,31.470249266747054
82.15,31.44560823149063
82.2,31.42151753143125
82.25,31.397782637720365
82.30000000000001,31.37518393758418
82.35000000000001,31.35219073958659
82.4,31.33013468315543
82.45,31.30862415321006
82.5,31.287834195541663
82.55000000000001,31.26755368183821
82.60000000000001,31.247596484865205
82.65,31.227942559552798
82.7,31.208067149601003
82.75,31.18843530817748
82.80000000000001,31.168366770015137
82.85000000000001,31.14828775135918
82.9,31.128292193787793
82.95,31.10832754917613
83.0,31.088136708391264
83.05000000000001,31.06813387510444
83.10000000000001,31.048027590133493
83.15,31.028134637086744
83.2,31.007154666753948
83.25,30.98576937685528
83.30000000000001,30.963748673225908
83.35000000000001,30.941515967644076
83.4,30.91840104629731
83.45,30.8956791358943
83.5,30.872539157223976
83.55000000000001,30.849192702978275
83.60000000000001,30.826159789848543
83.65,30.803009774494797
83.7,30.779439640451486
83.75,30.755836025971277
83.80000000000001,30.73211241010786
83.85000000000001,30.708830627479617
83.9,30.685192150853027
83.95,30.66090635346644
84.0,30.635695805281603
84.05000000000001,30.609962541370532
84.10000000000001,30.584292903360865
84.15,30.557749336715617
84.2,30.53131945972114
84.25,30.504843236970288
84.30000000000001,30.478009494409797
84.35000000000001,30.45162950736694
84.4,30.42443048958692
84.45,30.397125681202077
84.5,30.37080495412143
84.55000000000001,30.34393444415638
84.60000000000001,30.31664472373388
84.65,30.28996872840027
84.7,30.264042499744853
84.75,30.238002698243537
84.80000000000001,30.212047104976712
84.85000000000001,30.18636158140844
84.9,30.160315503473566
84.95,30.13383162968772
85.0,30.10757910701397
85.05000000000001,30.082094442200138
85.10000000000001,30.056330597142423
85.15,30.03010933891447
85.2,30.003756504664295
85.25,29.97810200064491
85.30000000000001,29.952809580240054
85.35000000000001,29.92653528535737
85.4,29.90083596344513
85.45,29.874909725199323
85.5,29.849003058204676
85.55000000000001,29.82349109507179
85.60000000000001,29.79782384818157
85.65,29.772278654185342
85.7,29.746866836727303
85.75,29.72112771332371
85.80000000000001,29.69654207599896
85.85000000000001,29.671092903302924
85.9,29.64479608498439
85.95,29.618592201967527
86.0,29.59135248624142
86.05000000000001,29.564671456599882
86.10000000000001,29.53887482067904
86.15,29.513564219398535
86.2,29.488643603522352
86.25,29.46352171904437
86.30000000000001,29.4383366384089
86.35000000000001,29.412368586454022
86.4,29.385918529620067
86.45,29.359368456617652
86.5,29.332078725997256
86.55000000000001,29.305195408176886
86.60000000000001,29.277959436701973
86.65,29.251003391983165
86.7,29.224788374324007
86.75,29.198020350050093
86.80000000000001,29.171068979006133
86.85000000000001,29.144192345052925
86.9,29.117070124328517
86.95,29.090688897370338
87.0,29.065329134278134
87.05000000000001,29.04072622528185
87.10000000000001,29.0162111967504
87.15,28.99164923020193
87.2,28.966929540846365
87.25,28.941971565196493
87.30000000000001,28.917106741999216
87.35000000000001,28.892269203414784
87.4,28.868029087849937
87.45,28.84325479412389
87.5,28.81915297547543
87.55000000000001,28.79569369876045
87.60000000000001,28.77310347366537
87.65,28.75016369308747
87.7,28.727553044142304
87.75,28.705482691313946
87.80000000000001,28.683886240216307
87.85000000000001,28.661675362046395
87.9,28.639225460610838
87.95,28.617219208411726
88.0,28.59397632438252
88.05000000000001,28.570798743830725
88.10000000000001,28.548178836973456
88.15,28.525926494441947
88.2,28.50391743490168
88.25,28.482072250078218
88.30000000000001,28.46076886942961
88.35000000000001,28.43985924235217
88.4,28.418679842061074
88.45,28.39828782303437
88.5,28.378216038131903
88.55000000000001,28.35808335392058
88.60000000000001,28.33832052591959
88.65,28.31808738200285
88.7,28.297322319491144
88.75,28.276898477914635
88.80000000000001,28.256244672162932
88.85000000000001,28.23557496525605
88.9,28.214996814895105
88.95,28.194810148374017
89.0,28.174707105016537
89.05000000000001,28.154651010310033
89.10000000000001,28.134538619765163
89.15,28.115535021833136
89.2,28.096416129746235
89.25,28.0767456436227
89.30000000000001,28.057199966498512
89.35000000000001,28.037607420536972
89.4,28.018599034280495
89.45,27.999920648131887
89.5,27.982598174725947
89.55000000000001,27.96546449324741
89.60000000000001,27.94857863181705
89.65,27.931701207642003
89.7,27.91598747110368
89.75,27.901710956689634
89.80000000000001,27.887649826333696
89.85000000000001,27.87412275434677
89.9,27.861320587506157
89.95,27.850196021077476
90.0,27.83968599517317
90.05000000000001,27.83019505507266
90.10000000000001,27.822332135680504
90.15,27.81539237469384
90.2,27.810061282646974
90.25,27.805403031353272
90.30000000000001,27.80147131803788
90.35000000000001,27.79881232217331
90.4,27.796727790680755
90.45,27.795305782135085
90.5,27.794830370750052
90.55000000000001,27.794302848325163
90.60000000000001,27.79442192549876
90.65,27.796061253876932
90.7,27.799294794820206
90.75,27.80339294418857
90.80000000000001,27.80943610970471
90.85000000000001,27.816802773305778
90.9,27.82550000599293
90.95,27.836012394582177
91.0,27.84738562040656
91.05000000000001,27.85962252479062
91.10000000000001,27.873150627593628
91.15,27.888094936576472
91.2,27.90367146790787
91.25,27.920526112163063
91.30000000000001,27.938547223664507
91.35000000000001,27.957630372231094
91.4,27.97773405293
91.45,27.99979152804975
91.5,28.02320688083271
91.55000000000001,28.047742185941424
91.60000000000001,28.073479718037582
91.65,28.099333837914333
91.7,28.12533383479026
91.75,28.152582853014312
91.80000000000001,28.180122256433627
91.85000000000001,28.208604180171935
91.9,28.238616046192558
91.95,28.26979163429184
92.0,28.301764850511013
92.05000000000001,28.33501944794513
92.10000000000001,28.368790203842735
92.15,28.403093083996406
92.2,28.43851453413452
92.25,28.474746968191422
92.30000000000001,28.511317797642825
92.35000000000001,28.548995068922327
92.4,28.58770337466925
92.45,28.62711295134295
92.5,28.666878746490077
92.55000000000001,28.707492704285702
92.60000000000001,28.748486482465164
92.65,28.79022489447975
92.7,28.831842317559026
92.75,28.87406940543809
92.80000000000001,28.917153030978003
92.85000000000001,28.960753118640593
92.9,29.004450252766922
92.95,29.049022551795723
93.0,29.095120257598058
93.05000000000001,29.14204793651359
93.10000000000001,29.19001580503853
93.15,29.239323531731632
93.2,29.289588117253643
93.25,29.341231796796706
93.30000000000001,29.394144682249657
93.35000000000001,29.448577928868634
93.4,29.50384514390917
93.45,29.559486466962934
93.5,29.615861950097294
93.55000000000001,29.6723281179799
93.60000000000001,29.730132828977514
93.65,29.788252391407003
93.7,29.847383977687535
93.75,29.906897381738453
93.80000000000001,29.96754232501631
93.85000000000001,30.028366873598287
93.9,30.089842429846893
93.95,30.152319025667833
94.0,30.21516181024301
94.05000000000001,30.2778200667072
94.10000000000001,30.340992252349764
94.15,30.40403521824691
94.2,30.467564733233846
94.25,30.531823203515724
94.30000000000001,30.5965170169039
94.35000000000001,30.662086068922363
94.4,30.727768809810627
94.45,30.793356868053326
94.5,30.858113978637167
94.55000000000001,30.923148496050135
94.60000000000001,30.988892563714504
94.65,31.055638849850382
94.7,31.122811930011867
94.75,31.19036743065335
94.80000000000001,31.25831743162917
94.85000000000001,31.32704007734212
94.9,31.395015454309604
94.95,31.462778845326916
95.0,31.530418474416642
95.05000000000001,31.598633301417756
95.10000000000001,31.667530580007003
95.15,31.73652624755088
95.2,31.80619996376668
95.25,31.87576521305782
95.30000000000001,31.945372629753916
95.35000000000001,32.01470455599555
95.4,32.08457782873723
95.45,32.1546661841789
95.5,32.223152696163865
95.55000000000001,32.291929041226254
95.60000000000001,32.36099639901941
95.65,32.429579667682
95.7,32.49803463669545
95.75,32.56592790470149
95.80000000000001,32.634381915287534
95.85000000000001,32.70336871791589
95.9,32.77223728290439
95.95,32.84063208424051
96.0,32.90894787420223
96.05000000000001,32.97705271595901
96.10000000000001,33.04509976121258
96.15,33.11224781010764
96.2,33.1793540026564
96.25,33.24707830877935
96.30000000000001,33.31341162964389
96.35000000000001,33.37839535037331
96.4,33.44258740223382
96.45,33.50628993320558
96.5,33.568765586559245
96.55000000000001,33.631558487697546
96.60000000000001,33.69318031195853
96.65,33.75484164599019
96.7,33.81621612791374
96.75,33.876657193549924
96.80000000000001,33.936210118796424
96.85000000000001,33.99505147844914
96.9,34.052314774971784
96.95,34.10860253468798
97.0,34.16396466402292
97.05000000000001,34.21909633774114
97.10000000000001,34.27316969432846
97.15,34.32618734794406
97.2,34.37848733973694
97.25,34.429606184594576
97.30000000000001,34.480194424412915
97.35000000000001,34.53009588088381
97.4,34.57834686222808
97.45,34.6252769173731
97.5,34.671070605406584
97.55000000000001,34.71529303618556
97.60000000000001,34.759363994171665
97.65,34.802227309172565
97.7,34.84340118103953
97.75,34.8841393131859
97.80000000000001,34.92382235107252
97.85000000000001,34.96269628619631
97.9,34.99956640326213
97.95,35.0350790072307
98.0,35.070018787897816
98.05000000000001,35.10469378983324
98.10000000000001,35.13907903321638
98.15,35.17163472377824
98.2,35.20208422596415
98.25,35.23277106685637
98.30000000000001,35.26243949457858
98.35000000000001,35.29189897227154
98.4,35.32196695503391
98.45,35.3518160456127
98.5,35.382191606614285
98.55000000000001,35.412204680630545
98.60000000000001,35.44176481502668
98.65,35.471622972272826
98.7,35.499986469094964
98.75,35.52844722250455
98.80000000000001,35.55603405506426
98.85000000000001,35.584187293014075
98.9,35.612476899439066
98.95,35.64009906670205
99.0,35.66629044733046
99.05000000000001,35.69182868196961
99.10000000000001,35.71749222439851
99.15,35.74304614626325
99.2,35.768196677637825
99.25,35.79207783455776
99.30000000000001,35.81723596896304
99.35000000000001,35.841571179047584
99.4,35.86641493301475
99.45,35.891827557068034
99.5,35.91656897115551
99.55000000000001,35.940702638193514
99.60000000000001,35.96443259837292
99.65,35.986930958259016
99.7,36.00952563126726
99.75,36.03194016775735
99.80000000000001,36.054885575296865
99.85000000000001,36.07749983968415
99.9,36.10075188897884
99.95,36.12411419280318
100.0,36.145179803539634
